Time,Channel A
(s),(V)

39.47599728,0.98963460
39.47699728,0.98963460
39.47799728,0.98963460
39.47899728,0.98963460
39.47999728,0.98963460
39.48099728,0.98963460
39.48199728,0.98963460
39.48299728,0.98963460
39.48399728,0.94257500
39.48499728,0.98963460
39.48599728,0.98963460
39.48699728,0.94257500
39.48799728,0.94257500
39.48899728,0.94257500
39.48999728,0.98963460
39.49099728,0.98963460
39.49199728,0.94257500
39.49299728,0.94257500
39.49399728,0.94257500
39.49499728,0.98963460
39.49599728,0.98963460
39.49699728,0.98963460
39.49799728,1.03684800
39.49899728,1.08390700
39.49999728,1.08390700
39.50099728,1.13112100
39.50199728,1.27245300
39.50299728,1.31951300
39.50399728,1.36672600
39.50499728,1.27245300
39.50599728,1.08390700
39.50699728,1.08390700
39.50799728,0.98963460
39.50899728,0.94257500
39.50999728,0.84830220
39.51099728,0.84830220
39.51199728,0.84830220
39.51299728,0.84830220
39.51399728,0.84830220
39.51499728,0.80108880
39.51599728,0.75402930
39.51699728,0.51842400
39.51799728,0.51842400
39.51899728,0.47121060
39.51999728,0.51842400
39.52099728,0.47121060
39.52199728,0.47121060
39.52299728,0.47121060
39.52399728,0.51842400
39.52499728,0.51842400
39.52599728,0.61254300
39.52699728,0.75402930
39.52799728,1.17818000
39.52899728,1.22524000
39.52999728,1.22524000
39.53099728,1.31951300
39.53199728,1.36672600
39.53299728,1.36672600
39.53399728,1.31951300
39.53499728,0.98963460
39.53599728,0.70681600
39.53699728,0.70681600
39.53799728,0.75402930
39.53899728,0.75402930
39.53999727,0.75402930
39.54099727,0.70681600
39.54199727,0.75402930
39.54299727,0.70681600
39.54399727,0.70681600
39.54499727,0.70681600
39.54599727,0.75402930
39.54699727,0.70681600
39.54799727,0.75402930
39.54899727,0.70681600
39.54999727,0.70681600
39.55099727,0.70681600
39.55199727,0.70681600
39.55299727,0.70681600
39.55399727,0.70681600
39.55499727,0.70681600
39.55599727,0.70681600
39.55699727,0.70681600
39.55799727,0.70681600
39.55899727,0.70681600
39.55999727,0.65975640
39.56099727,0.70681600
39.56199727,0.70681600
39.56299727,0.70681600
39.56399727,0.70681600
39.56499727,0.70681600
39.56599727,0.70681600
39.56699727,0.70681600
39.56799727,0.70681600
39.56899727,0.70681600
39.56999727,0.70681600
39.57099727,0.70681600
39.57199727,0.70681600
39.57299727,0.70681600
39.57399727,0.70681600
39.57499727,0.70681600
39.57599727,0.70681600
39.57699727,0.70681600
39.57799727,0.70681600
39.57899727,0.70681600
39.57999727,0.70681600
39.58099727,0.70681600
39.58199727,0.70681600
39.58299727,0.70681600
39.58399727,0.70681600
39.58499727,0.70681600
39.58599727,0.70681600
39.58699727,0.70681600
39.58799727,0.70681600
39.58899727,0.70681600
39.58999727,0.70681600
39.59099727,0.70681600
39.59199727,0.70681600
39.59299727,0.70681600
39.59399727,0.70681600
39.59499727,0.70681600
39.59599727,0.70681600
39.59699727,0.70681600
39.59799727,0.70681600
39.59899727,0.70681600
39.59999727,0.70681600
39.60099727,0.70681600
39.60199727,0.75402930
39.60299727,0.70681600
39.60399727,0.70681600
39.60499727,0.70681600
39.60599727,0.70681600
39.60699727,0.70681600
39.60799727,0.70681600
39.60899727,0.70681600
39.60999727,0.70681600
39.61099727,0.75402930
39.61199727,0.70681600
39.61299727,0.70681600
39.61399727,0.70681600
39.61499727,0.70681600
39.61599727,0.65975640
39.61699727,0.70681600
39.61799727,0.65975640
39.61899727,0.65975640
39.61999727,0.70681600
39.62099727,0.70681600
39.62199727,0.70681600
39.62299727,0.70681600
39.62399727,0.70681600
39.62499727,0.70681600
39.62599727,0.70681600
39.62699727,0.70681600
39.62799727,0.70681600
39.62899727,0.70681600
39.62999727,0.70681600
39.63099727,0.70681600
39.63199727,0.70681600
39.63299727,0.70681600
39.63399727,0.70681600
39.63499727,0.70681600
39.63599727,0.70681600
39.63699727,0.70681600
39.63799727,0.70681600
39.63899727,0.70681600
39.63999727,0.70681600
39.64099727,0.65975640
39.64199727,0.61254300
39.64299727,0.70681600
39.64399727,0.80108880
39.64499727,0.84830220
39.64599727,0.80108880
39.64699727,0.80108880
39.64799727,0.84830220
39.64899727,0.89536170
39.64999727,0.84830220
39.65099727,0.80108880
39.65199727,0.80108880
39.65299727,0.80108880
39.65399727,0.84830220
39.65499727,0.80108880
39.65599727,0.70681600
39.65699727,0.80108880
39.65799727,0.80108880
39.65899727,0.84830220
39.65999727,0.89536170
39.66099727,0.94257500
39.66199727,0.94257500
39.66299727,0.98963460
39.66399727,1.03684800
39.66499727,1.03684800
39.66599727,1.03684800
39.66699727,1.03684800
39.66799727,1.08390700
39.66899727,1.08390700
39.66999727,1.08390700
39.67099727,1.08390700
39.67199727,1.13112100
39.67299727,1.17818000
39.67399727,1.31951300
39.67499727,1.36672600
39.67599727,1.31951300
39.67699727,1.13112100
39.67799727,1.08390700
39.67899727,1.08390700
39.67999727,1.13112100
39.68099727,1.13112100
39.68199727,1.17818000
39.68299727,1.27245300
39.68399727,1.27245300
39.68499726,1.27245300
39.68599726,1.27245300
39.68699726,1.27245300
39.68799726,1.27245300
39.68899726,1.27245300
39.68999726,1.22524000
39.69099726,1.27245300
39.69199726,1.22524000
39.69299726,1.27245300
39.69399726,1.22524000
39.69499726,1.27245300
39.69599726,1.27245300
39.69699726,1.22524000
39.69799726,1.22524000
39.69899726,1.22524000
39.69999726,1.22524000
39.70099726,1.17818000
39.70199726,1.22524000
39.70299726,1.22524000
39.70399726,1.17818000
39.70499726,1.22524000
39.70599726,1.22524000
39.70699726,1.17818000
39.70799726,1.17818000
39.70899726,1.17818000
39.70999726,1.17818000
39.71099726,1.17818000
39.71199726,1.17818000
39.71299726,1.17818000
39.71399726,1.17818000
39.71499726,1.17818000
39.71599726,1.17818000
39.71699726,1.17818000
39.71799726,1.17818000
39.71899726,1.13112100
39.71999726,1.13112100
39.72099726,1.17818000
39.72199726,1.17818000
39.72299726,1.13112100
39.72399726,1.13112100
39.72499726,1.13112100
39.72599726,1.13112100
39.72699726,1.13112100
39.72799726,1.13112100
39.72899726,1.13112100
39.72999726,1.13112100
39.73099726,1.13112100
39.73199726,1.13112100
39.73299726,1.13112100
39.73399726,1.13112100
39.73499726,1.13112100
39.73599726,1.08390700
39.73699726,1.08390700
39.73799726,1.13112100
39.73899726,1.08390700
39.73999726,1.08390700
39.74099726,1.13112100
39.74199726,1.13112100
39.74299726,1.13112100
39.74399726,1.08390700
39.74499726,1.13112100
39.74599726,1.08390700
39.74699726,1.08390700
39.74799726,1.08390700
39.74899726,1.08390700
39.74999726,1.08390700
39.75099726,1.08390700
39.75199726,1.08390700
39.75299726,1.08390700
39.75399726,1.08390700
39.75499726,1.08390700
39.75599726,1.08390700
39.75699726,1.08390700
39.75799726,1.08390700
39.75899726,1.03684800
39.75999726,1.08390700
39.76099726,1.08390700
39.76199726,1.08390700
39.76299726,1.08390700
39.76399726,1.08390700
39.76499726,1.08390700
39.76599726,1.08390700
39.76699726,1.08390700
39.76799726,1.08390700
39.76899726,1.08390700
39.76999726,1.03684800
39.77099726,1.08390700
39.77199726,1.03684800
39.77299726,1.08390700
39.77399726,1.08390700
39.77499726,1.03684800
39.77599726,1.03684800
39.77699726,1.03684800
39.77799726,1.03684800
39.77899726,1.03684800
39.77999726,1.03684800
39.78099726,1.08390700
39.78199726,1.03684800
39.78299726,1.03684800
39.78399726,1.03684800
39.78499726,1.03684800
39.78599726,1.03684800
39.78699726,1.03684800
39.78799726,1.08390700
39.78899726,1.03684800
39.78999726,1.03684800
39.79099726,1.03684800
39.79199726,1.03684800
39.79299726,1.03684800
39.79399726,1.03684800
39.79499726,1.03684800
39.79599726,1.03684800
39.79699726,1.03684800
39.79799726,1.08390700
39.79899726,1.03684800
39.79999726,1.03684800
39.80099726,1.03684800
39.80199726,1.03684800
39.80299726,1.03684800
39.80399726,1.03684800
39.80499726,1.03684800
39.80599726,1.03684800
39.80699726,1.03684800
39.80799726,1.03684800
39.80899726,1.03684800
39.80999726,1.03684800
39.81099726,1.03684800
39.81199726,1.03684800
39.81299726,1.03684800
39.81399726,1.03684800
39.81499726,1.03684800
39.81599726,1.03684800
39.81699726,1.03684800
39.81799726,1.03684800
39.81899726,1.03684800
39.81999726,1.03684800
39.82099726,1.03684800
39.82199726,1.03684800
39.82299726,1.03684800
39.82399726,1.03684800
39.82499726,1.03684800
39.82599726,1.03684800
39.82699726,1.03684800
39.82799726,1.03684800
39.82899726,0.98963460
39.82999726,1.03684800
39.83099725,0.98963460
39.83199725,0.98963460
39.83299725,1.03684800
39.83399725,1.03684800
39.83499725,1.03684800
39.83599725,1.03684800
39.83699725,0.98963460
39.83799725,0.98963460
39.83899725,0.98963460
39.83999725,1.03684800
39.84099725,0.98963460
39.84199725,1.03684800
39.84299725,1.03684800
39.84399725,0.98963460
39.84499725,0.98963460
39.84599725,0.98963460
39.84699725,0.98963460
39.84799725,0.98963460
39.84899725,0.98963460
39.84999725,0.98963460
39.85099725,1.03684800
39.85199725,1.03684800
39.85299725,1.03684800
39.85399725,1.03684800
39.85499725,1.03684800
39.85599725,1.03684800
39.85699725,0.98963460
39.85799725,0.98963460
39.85899725,1.03684800
39.85999725,1.03684800
39.86099725,0.98963460
39.86199725,0.98963460
39.86299725,1.03684800
39.86399725,0.98963460
39.86499725,0.98963460
39.86599725,0.98963460
39.86699725,1.03684800
39.86799725,1.03684800
39.86899725,0.98963460
39.86999725,0.98963460
39.87099725,1.03684800
39.87199725,0.98963460
39.87299725,1.03684800
39.87399725,0.98963460
39.87499725,1.03684800
39.87599725,1.03684800
39.87699725,1.03684800
39.87799725,0.98963460
39.87899725,0.98963460
39.87999725,0.98963460
39.88099725,0.98963460
39.88199725,0.98963460
39.88299725,0.98963460
39.88399725,1.03684800
39.88499725,0.98963460
39.88599725,0.98963460
39.88699725,1.03684800
39.88799725,0.98963460
39.88899725,0.98963460
39.88999725,0.98963460
39.89099725,1.03684800
39.89199725,1.03684800
39.89299725,1.03684800
39.89399725,0.98963460
39.89499725,0.98963460
39.89599725,0.98963460
39.89699725,0.98963460
39.89799725,1.03684800
39.89899725,1.03684800
39.89999725,1.03684800
39.90099725,0.98963460
39.90199725,0.98963460
39.90299725,0.98963460
39.90399725,0.98963460
39.90499725,0.98963460
39.90599725,0.98963460
39.90699725,0.98963460
39.90799725,0.98963460
39.90899725,0.98963460
39.90999725,0.98963460
39.91099725,0.98963460
39.91199725,0.98963460
39.91299725,1.03684800
39.91399725,0.98963460
39.91499725,0.98963460
39.91599725,0.98963460
39.91699725,1.03684800
39.91799725,1.03684800
39.91899725,1.03684800
39.91999725,1.03684800
39.92099725,1.08390700
39.92199725,1.03684800
39.92299725,1.08390700
39.92399725,1.13112100
39.92499725,1.13112100
39.92599725,1.17818000
39.92699725,1.17818000
39.92799725,1.17818000
39.92899725,1.17818000
39.92999725,1.08390700
39.93099725,1.08390700
39.93199725,0.94257500
39.93299725,0.84830220
39.93399725,0.70681600
39.93499725,0.65975640
39.93599725,0.80108880
39.93699725,0.70681600
39.93799725,0.75402930
39.93899725,0.65975640
39.93999725,0.61254300
39.94099725,0.47121060
39.94199725,0.47121060
39.94299725,0.42415110
39.94399725,0.42415110
39.94499725,0.42415110
39.94599725,0.42415110
39.94699725,0.47121060
39.94799725,0.47121060
39.94899725,0.47121060
39.94999725,0.51842400
39.95099725,0.65975640
39.95199725,1.08390700
39.95299725,1.13112100
39.95399725,1.17818000
39.95499725,1.08390700
39.95599725,1.17818000
39.95699725,1.17818000
39.95799725,1.03684800
39.95899725,0.89536170
39.95999725,0.89536170
39.96099725,0.84830220
39.96199725,0.84830220
39.96299725,0.84830220
39.96399725,0.84830220
39.96499725,0.84830220
39.96599725,0.80108880
39.96699725,0.84830220
39.96799725,0.80108880
39.96899725,0.80108880
39.96999725,0.80108880
39.97099725,0.80108880
39.97199725,0.80108880
39.97299725,0.80108880
39.97399725,0.80108880
39.97499725,0.80108880
39.97599724,0.80108880
39.97699724,0.80108880
39.97799724,0.75402930
39.97899724,0.80108880
39.97999724,0.80108880
39.98099724,0.80108880
39.98199724,0.80108880
39.98299724,0.80108880
39.98399724,0.75402930
39.98499724,0.80108880
39.98599724,0.80108880
39.98699724,0.80108880
39.98799724,0.80108880
39.98899724,0.80108880
39.98999724,0.80108880
39.99099724,0.80108880
39.99199724,0.80108880
39.99299724,0.75402930
39.99399724,0.80108880
39.99499724,0.80108880
39.99599724,0.75402930
39.99699724,0.80108880
39.99799724,0.80108880
39.99899724,0.80108880
39.99999724,0.80108880
40.00099724,0.80108880
40.00199724,0.80108880
40.00299724,0.80108880
40.00399724,0.80108880
40.00499724,0.80108880
40.00599724,0.80108880
40.00699724,0.75402930
40.00799724,0.75402930
40.00899724,0.80108880
40.00999724,0.75402930
40.01099724,0.80108880
40.01199724,0.80108880
40.01299724,0.80108880
40.01399724,0.80108880
40.01499724,0.80108880
40.01599724,0.80108880
40.01699724,0.80108880
40.01799724,0.80108880
40.01899724,0.75402930
40.01999724,0.80108880
40.02099724,0.80108880
40.02199724,0.80108880
40.02299724,0.80108880
40.02399724,0.80108880
40.02499724,0.75402930
40.02599724,0.80108880
40.02699724,0.80108880
40.02799724,0.80108880
40.02899724,0.75402930
40.02999724,0.75402930
40.03099724,0.75402930
40.03199724,0.75402930
40.03299724,0.80108880
40.03399724,0.80108880
40.03499724,0.80108880
40.03599724,0.80108880
40.03699724,0.80108880
40.03799724,0.80108880
40.03899724,0.80108880
40.03999724,0.80108880
40.04099724,0.80108880
40.04199724,0.80108880
40.04299724,0.80108880
40.04399724,0.80108880
40.04499724,0.80108880
40.04599724,0.80108880
40.04699724,0.80108880
40.04799724,0.80108880
40.04899724,0.80108880
40.04999724,0.75402930
40.05099724,0.80108880
40.05199724,0.80108880
40.05299724,0.80108880
40.05399724,0.80108880
40.05499724,0.80108880
40.05599724,0.80108880
40.05699724,0.80108880
40.05799724,0.80108880
40.05899724,0.80108880
40.05999724,0.80108880
40.06099724,0.75402930
40.06199724,0.75402930
40.06299724,0.75402930
40.06399724,0.89536170
40.06499724,0.98963460
40.06599724,0.94257500
40.06699724,0.94257500
40.06799724,1.03684800
40.06899724,1.08390700
40.06999724,1.03684800
40.07099724,0.98963460
40.07199724,0.98963460
40.07299724,0.94257500
40.07399724,0.94257500
40.07499724,0.94257500
40.07599724,0.89536170
40.07699724,0.89536170
40.07799724,0.94257500
40.07899724,0.94257500
40.07999724,0.94257500
40.08099724,1.03684800
40.08199724,1.13112100
40.08299724,1.17818000
40.08399724,1.17818000
40.08499724,1.13112100
40.08599724,1.13112100
40.08699724,1.08390700
40.08799724,1.08390700
40.08899724,1.08390700
40.08999724,1.08390700
40.09099724,1.22524000
40.09199724,1.22524000
40.09299724,1.31951300
40.09399724,1.36672600
40.09499724,1.41378600
40.09599724,1.41378600
40.09699724,1.46099900
40.09799724,1.41378600
40.09899724,1.46099900
40.09999724,1.46099900
40.10099724,1.41378600
40.10199724,1.46099900
40.10299724,1.41378600
40.10399724,1.41378600
40.10499724,1.31951300
40.10599724,1.22524000
40.10699724,1.22524000
40.10799724,1.22524000
40.10899724,1.22524000
40.10999724,1.22524000
40.11099724,1.27245300
40.11199724,1.22524000
40.11299724,1.22524000
40.11399724,1.22524000
40.11499724,1.22524000
40.11599724,1.17818000
40.11699724,1.17818000
40.11799724,1.17818000
40.11899724,1.17818000
40.11999724,1.17818000
40.12099723,1.17818000
40.12199723,1.17818000
40.12299723,1.17818000
40.12399723,1.13112100
40.12499723,1.17818000
40.12599723,1.13112100
40.12699723,1.13112100
40.12799723,1.17818000
40.12899723,1.13112100
40.12999723,1.13112100
40.13099723,1.13112100
40.13199723,1.08390700
40.13299723,1.13112100
40.13399723,1.13112100
40.13499723,1.13112100
40.13599723,1.13112100
40.13699723,1.13112100
40.13799723,1.13112100
40.13899723,1.13112100
40.13999723,1.13112100
40.14099723,1.13112100
40.14199723,1.13112100
40.14299723,1.08390700
40.14399723,1.08390700
40.14499723,1.13112100
40.14599723,1.08390700
40.14699723,1.08390700
40.14799723,1.13112100
40.14899723,1.17818000
40.14999723,1.13112100
40.15099723,1.13112100
40.15199723,1.13112100
40.15299723,1.13112100
40.15399723,1.08390700
40.15499723,1.08390700
40.15599723,1.13112100
40.15699723,1.08390700
40.15799723,1.08390700
40.15899723,1.08390700
40.15999723,1.13112100
40.16099723,1.13112100
40.16199723,1.08390700
40.16299723,1.08390700
40.16399723,1.08390700
40.16499723,1.08390700
40.16599723,1.08390700
40.16699723,1.08390700
40.16799723,1.08390700
40.16899723,1.08390700
40.16999723,1.13112100
40.17099723,1.08390700
40.17199723,1.08390700
40.17299723,1.03684800
40.17399723,1.08390700
40.17499723,1.08390700
40.17599723,1.08390700
40.17699723,1.03684800
40.17799723,1.08390700
40.17899723,1.03684800
40.17999723,1.08390700
40.18099723,1.08390700
40.18199723,1.08390700
40.18299723,1.03684800
40.18399723,1.03684800
40.18499723,1.03684800
40.18599723,1.03684800
40.18699723,1.03684800
40.18799723,1.03684800
40.18899723,1.03684800
40.18999723,1.03684800
40.19099723,1.03684800
40.19199723,1.03684800
40.19299723,1.03684800
40.19399723,1.03684800
40.19499723,1.03684800
40.19599723,1.03684800
40.19699723,1.03684800
40.19799723,1.03684800
40.19899723,1.03684800
40.19999723,0.98963460
40.20099723,1.03684800
40.20199723,1.03684800
40.20299723,1.03684800
40.20399723,0.98963460
40.20499723,1.03684800
40.20599723,1.03684800
40.20699723,0.98963460
40.20799723,1.03684800
40.20899723,1.03684800
40.20999723,1.03684800
40.21099723,1.03684800
40.21199723,0.98963460
40.21299723,1.03684800
40.21399723,1.03684800
40.21499723,1.03684800
40.21599723,1.03684800
40.21699723,1.03684800
40.21799723,0.98963460
40.21899723,1.03684800
40.21999723,0.98963460
40.22099723,0.98963460
40.22199723,0.98963460
40.22299723,0.98963460
40.22399723,0.98963460
40.22499723,0.98963460
40.22599723,1.03684800
40.22699723,0.98963460
40.22799723,0.98963460
40.22899723,0.98963460
40.22999723,0.98963460
40.23099723,0.98963460
40.23199723,0.98963460
40.23299723,0.98963460
40.23399723,0.94257500
40.23499723,0.98963460
40.23599723,0.94257500
40.23699723,0.94257500
40.23799723,0.98963460
40.23899723,0.94257500
40.23999723,0.94257500
40.24099723,0.98963460
40.24199723,0.94257500
40.24299723,0.94257500
40.24399723,0.94257500
40.24499723,0.98963460
40.24599723,0.94257500
40.24699723,0.98963460
40.24799723,0.98963460
40.24899723,0.94257500
40.24999723,0.94257500
40.25099723,0.98963460
40.25199723,0.98963460
40.25299723,0.98963460
40.25399723,0.98963460
40.25499723,0.98963460
40.25599723,0.94257500
40.25699723,0.94257500
40.25799723,0.98963460
40.25899723,0.98963460
40.25999723,0.94257500
40.26099723,0.94257500
40.26199723,0.94257500
40.26299723,0.94257500
40.26399723,0.94257500
40.26499723,0.94257500
40.26599722,0.94257500
40.26699722,0.94257500
40.26799722,0.98963460
40.26899722,0.94257500
40.26999722,0.94257500
40.27099722,0.94257500
40.27199722,0.94257500
40.27299722,0.98963460
40.27399722,0.94257500
40.27499722,0.94257500
40.27599722,0.94257500
40.27699722,0.94257500
40.27799722,0.89536170
40.27899722,0.94257500
40.27999722,0.94257500
40.28099722,0.89536170
40.28199722,0.94257500
40.28299722,0.89536170
40.28399722,0.94257500
40.28499722,0.94257500
40.28599722,0.94257500
40.28699722,0.94257500
40.28799722,0.89536170
40.28899722,0.94257500
40.28999722,0.94257500
40.29099722,0.89536170
40.29199722,0.94257500
40.29299722,0.94257500
40.29399722,0.89536170
40.29499722,0.89536170
40.29599722,0.94257500
40.29699722,0.89536170
40.29799722,0.89536170
40.29899722,0.94257500
40.29999722,0.94257500
40.30099722,0.94257500
40.30199722,0.89536170
40.30299722,0.89536170
40.30399722,0.89536170
40.30499722,0.89536170
40.30599722,0.89536170
40.30699722,0.89536170
40.30799722,0.89536170
40.30899722,0.89536170
40.30999722,0.89536170
40.31099722,0.89536170
40.31199722,0.89536170
40.31299722,0.89536170
40.31399722,0.89536170
40.31499722,0.89536170
40.31599722,0.89536170
40.31699722,0.89536170
40.31799722,0.89536170
40.31899722,0.89536170
40.31999722,0.89536170
40.32099722,0.89536170
40.32199722,0.89536170
40.32299722,0.89536170
40.32399722,0.89536170
40.32499722,0.89536170
40.32599722,0.89536170
40.32699722,0.89536170
40.32799722,0.89536170
40.32899722,0.89536170
40.32999722,0.89536170
40.33099722,0.89536170
40.33199722,0.89536170
40.33299722,0.89536170
40.33399722,0.94257500
40.33499722,0.98963460
40.33599722,1.03684800
40.33699722,1.03684800
40.33799722,1.03684800
40.33899722,1.03684800
40.33999722,1.08390700
40.34099722,1.13112100
40.34199722,1.17818000
40.34299722,1.17818000
40.34399722,1.13112100
40.34499722,1.13112100
40.34599722,1.03684800
40.34699722,0.89536170
40.34799722,0.80108880
40.34899722,0.84830220
40.34999722,0.75402930
40.35099722,0.70681600
40.35199722,0.70681600
40.35299722,0.70681600
40.35399722,0.70681600
40.35499722,0.65975640
40.35599722,0.65975640
40.35699722,0.51842400
40.35799722,0.47121060
40.35899722,0.47121060
40.35999722,0.47121060
40.36099722,0.47121060
40.36199722,0.47121060
40.36299722,0.47121060
40.36399722,0.51842400
40.36499722,0.47121060
40.36599722,0.56548350
40.36699722,0.80108880
40.36799722,1.17818000
40.36899722,1.22524000
40.36999722,1.17818000
40.37099722,1.22524000
40.37199722,1.22524000
40.37299722,1.22524000
40.37399722,1.22524000
40.37499722,1.22524000
40.37599722,1.22524000
40.37699722,1.22524000
40.37799722,1.22524000
40.37899722,1.27245300
40.37999722,1.22524000
40.38099722,1.22524000
40.38199722,1.17818000
40.38299722,1.13112100
40.38399722,1.13112100
40.38499722,1.13112100
40.38599722,1.13112100
40.38699722,1.13112100
40.38799722,1.13112100
40.38899722,1.13112100
40.38999722,1.13112100
40.39099722,1.13112100
40.39199722,1.13112100
40.39299722,1.13112100
40.39399722,1.13112100
40.39499722,1.13112100
40.39599722,1.13112100
40.39699722,1.13112100
40.39799722,1.13112100
40.39899722,1.13112100
40.39999722,1.13112100
40.40099722,1.13112100
40.40199722,1.13112100
40.40299722,1.13112100
40.40399722,1.13112100
40.40499722,1.08390700
40.40599722,1.13112100
40.40699722,1.13112100
40.40799722,1.13112100
40.40899722,1.13112100
40.40999722,1.13112100
40.41099721,1.13112100
40.41199721,1.13112100
40.41299721,1.13112100
40.41399721,1.13112100
40.41499721,1.13112100
40.41599721,1.13112100
40.41699721,1.13112100
40.41799721,1.13112100
40.41899721,1.13112100
40.41999721,1.13112100
40.42099721,1.13112100
40.42199721,1.13112100
40.42299721,1.08390700
40.42399721,1.13112100
40.42499721,1.08390700
40.42599721,1.08390700
40.42699721,1.13112100
40.42799721,1.13112100
40.42899721,1.13112100
40.42999721,1.13112100
40.43099721,1.13112100
40.43199721,1.13112100
40.43299721,1.13112100
40.43399721,1.13112100
40.43499721,1.13112100
40.43599721,1.13112100
40.43699721,1.13112100
40.43799721,1.13112100
40.43899721,1.13112100
40.43999721,1.13112100
40.44099721,1.13112100
40.44199721,1.13112100
40.44299721,1.13112100
40.44399721,1.13112100
40.44499721,1.13112100
40.44599721,1.13112100
40.44699721,1.13112100
40.44799721,1.13112100
40.44899721,1.13112100
40.44999721,1.13112100
40.45099721,1.13112100
40.45199721,1.13112100
40.45299721,1.13112100
40.45399721,1.13112100
40.45499721,1.13112100
40.45599721,1.13112100
40.45699721,1.13112100
40.45799721,1.13112100
40.45899721,1.13112100
40.45999721,1.13112100
40.46099721,1.13112100
40.46199721,1.13112100
40.46299721,1.13112100
40.46399721,1.08390700
40.46499721,1.13112100
40.46599721,1.13112100
40.46699721,1.13112100
40.46799721,1.13112100
40.46899721,1.08390700
40.46999721,1.13112100
40.47099721,1.13112100
40.47199721,1.08390700
40.47299721,1.08390700
40.47399721,1.08390700
40.47499721,1.13112100
40.47599721,1.08390700
40.47699721,1.03684800
40.47799721,0.98963460
40.47899721,0.98963460
40.47999721,0.94257500
40.48099721,1.08390700
40.48199721,1.08390700
40.48299721,1.13112100
40.48399721,1.03684800
40.48499721,1.17818000
40.48599721,1.13112100
40.48699721,0.98963460
40.48799721,0.98963460
40.48899721,0.98963460
40.48999721,0.98963460
40.49099721,0.98963460
40.49199721,0.94257500
40.49299721,0.94257500
40.49399721,0.89536170
40.49499721,0.84830220
40.49599721,0.94257500
40.49699721,1.03684800
40.49799721,1.08390700
40.49899721,1.13112100
40.49999721,1.17818000
40.50099721,1.22524000
40.50199721,1.22524000
40.50299721,1.22524000
40.50399721,1.22524000
40.50499721,1.22524000
40.50599721,1.27245300
40.50699721,1.31951300
40.50799721,1.31951300
40.50899721,1.36672600
40.50999721,1.41378600
40.51099721,1.36672600
40.51199721,1.41378600
40.51299721,1.46099900
40.51399721,1.46099900
40.51499721,1.36672600
40.51599721,1.17818000
40.51699721,1.08390700
40.51799721,1.17818000
40.51899721,1.22524000
40.51999721,1.22524000
40.52099721,1.22524000
40.52199721,1.27245300
40.52299721,1.22524000
40.52399721,1.22524000
40.52499721,1.22524000
40.52599721,1.22524000
40.52699721,1.17818000
40.52799721,1.17818000
40.52899721,1.22524000
40.52999721,1.17818000
40.53099721,1.13112100
40.53199721,1.17818000
40.53299721,1.13112100
40.53399721,1.17818000
40.53499721,1.17818000
40.53599721,1.13112100
40.53699721,1.13112100
40.53799721,1.17818000
40.53899721,1.13112100
40.53999721,1.17818000
40.54099721,1.13112100
40.54199721,1.13112100
40.54299721,1.13112100
40.54399721,1.08390700
40.54499721,1.08390700
40.54599721,1.08390700
40.54699721,1.03684800
40.54799721,1.08390700
40.54899721,1.08390700
40.54999721,1.08390700
40.55099721,1.03684800
40.55199721,1.03684800
40.55299721,1.03684800
40.55399721,1.03684800
40.55499721,0.98963460
40.55599720,1.03684800
40.55699720,1.03684800
40.55799720,1.03684800
40.55899720,1.03684800
40.55999720,1.03684800
40.56099720,0.98963460
40.56199720,1.03684800
40.56299720,0.98963460
40.56399720,0.98963460
40.56499720,0.98963460
40.56599720,0.94257500
40.56699720,0.94257500
40.56799720,0.94257500
40.56899720,0.98963460
40.56999720,0.94257500
40.57099720,0.94257500
40.57199720,0.94257500
40.57299720,0.94257500
40.57399720,0.94257500
40.57499720,0.89536170
40.57599720,0.89536170
40.57699720,0.94257500
40.57799720,0.94257500
40.57899720,0.94257500
40.57999720,0.89536170
40.58099720,0.89536170
40.58199720,0.89536170
40.58299720,0.89536170
40.58399720,0.89536170
40.58499720,0.89536170
40.58599720,0.89536170
40.58699720,0.94257500
40.58799720,0.89536170
40.58899720,0.89536170
40.58999720,0.89536170
40.59099720,0.89536170
40.59199720,0.89536170
40.59299720,0.89536170
40.59399720,0.89536170
40.59499720,0.89536170
40.59599720,0.89536170
40.59699720,0.89536170
40.59799720,0.89536170
40.59899720,0.89536170
40.59999720,0.89536170
40.60099720,0.89536170
40.60199720,0.89536170
40.60299720,0.89536170
40.60399720,0.89536170
40.60499720,0.89536170
40.60599720,0.89536170
40.60699720,0.89536170
40.60799720,0.89536170
40.60899720,0.89536170
40.60999720,0.84830220
40.61099720,0.84830220
40.61199720,0.84830220
40.61299720,0.89536170
40.61399720,0.89536170
40.61499720,0.84830220
40.61599720,0.84830220
40.61699720,0.89536170
40.61799720,0.84830220
40.61899720,0.89536170
40.61999720,0.84830220
40.62099720,0.84830220
40.62199720,0.89536170
40.62299720,0.89536170
40.62399720,0.84830220
40.62499720,0.89536170
40.62599720,0.84830220
40.62699720,0.89536170
40.62799720,0.89536170
40.62899720,0.84830220
40.62999720,0.89536170
40.63099720,0.84830220
40.63199720,0.84830220
40.63299720,0.84830220
40.63399720,0.84830220
40.63499720,0.84830220
40.63599720,0.84830220
40.63699720,0.84830220
40.63799720,0.84830220
40.63899720,0.84830220
40.63999720,0.84830220
